column,family,signal,phase,window,metric,description,unit,dtype,non_null_count,non_null_pct,missing_count,missing_pct,n_unique,is_all_null,is_constant_non_null,is_mostly_missing,is_sparse_or_rare,zero_pct,min,p05,p25,median,p75,p95,max,mean,std,example_values,analysis_role,recommended_for_eda,candidate_model_feature,caution
first_30m_after_wake_stress_medium_or_high_fraction,anchored windows,stress,wake,first_30m_after_wake,medium_or_high_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,463,97.88583509513742,10,2.1141649048625792,198,False,False,False,False,7.559395248380129,0.0,0.0,0.16666666666666666,0.43478260869565216,0.75,1.0,1.0,0.4664689096869868,0.32637679754391796,0; 0.1111; 0.04,feature,True,True,
first_30m_after_wake_stress_p90,anchored windows,stress,wake,first_30m_after_wake,p90,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,463,97.88583509513742,10,2.1141649048625792,322,False,False,False,False,0.0,14.200000000000003,24.950000000000003,56.8,78.5,90.5,97.0,99.0,71.65723542116632,22.481152809986394,21; 55.2; 38.8,feature,True,True,
first_30m_after_wake_stress_std,anchored windows,stress,wake,first_30m_after_wake,std,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,463,97.88583509513742,10,2.1141649048625792,463,False,False,False,False,0.0,2.29128784747792,7.33508729596315,14.061555964310926,18.139832075542877,23.810978793385864,32.99731367369693,41.48378383160888,18.95386374276787,7.481511043153501,4.676; 16.71; 17.94,feature,True,True,
first_30m_after_wake_stress_valid_count,anchored windows,stress,wake,first_30m_after_wake,valid_count,Compact summary for a fixed window anchored to wake or sleep boundaries.,count,int64,473,100.0,0,0.0,30,False,False,False,False,0.42283298097251587,0.0,7.0,17.0,22.0,27.0,30.0,30.0,21.031712473572938,6.999626132102354,27; 25; 21,feature,True,True,
first_60m_sleep_hr_coverage_fraction,anchored windows,hr,sleep,first_60m_sleep,coverage_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,38,False,False,False,False,0.0,0.11666666666666667,0.4266666666666667,0.5166666666666667,0.6,0.6666666666666666,0.7833333333333333,0.9,0.5993305144467935,0.10979789232527601,0.6167; 0.5; 0.5333,feature,True,True,
first_60m_sleep_hr_mean,anchored windows,hr,sleep,first_60m_sleep,mean,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,473,100.0,0,0.0,452,False,False,False,False,0.0,41.542857142857144,47.0,50.80555555555556,54.51851851851852,58.29032258064516,64.75964912280702,77.75,54.862661349027015,5.694558485325135,48.35; 47.4; 47.78,feature,True,True,
first_60m_sleep_hr_p90,anchored windows,hr,sleep,first_60m_sleep,p90,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,473,100.0,0,0.0,188,False,False,False,False,0.0,43.0,49.56,54.0,58.2,63.0,71.38000000000001,89.19999999999999,58.96765327695561,6.839027275136281,51; 50.1; 50,feature,True,True,
first_60m_sleep_hr_std,anchored windows,hr,sleep,first_60m_sleep,std,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,0.9775252199076787,1.4184924295574237,2.1324508233597945,2.960497075878996,4.528973419877136,6.951994309437049,11.868773597369888,3.481728961146515,1.7804278518730383,2.385; 2.641; 1.634,feature,True,True,
first_60m_sleep_hr_valid_count,anchored windows,hr,sleep,first_60m_sleep,valid_count,Compact summary for a fixed window anchored to wake or sleep boundaries.,count,int64,473,100.0,0,0.0,38,False,False,False,False,0.0,7.0,25.6,31.0,36.0,40.0,47.0,54.0,35.959830866807614,6.587873539516561,37; 30; 32,feature,True,True,
first_60m_sleep_stress_coverage_fraction,anchored windows,stress,sleep,first_60m_sleep,coverage_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,30,False,False,False,False,0.0,0.05,0.7833333333333333,0.9666666666666667,1.0,1.0,1.0,1.0,0.9616983791402396,0.09285923674019632,1; 0.9833; 0.9,feature,True,True,
first_60m_sleep_stress_high_fraction,anchored windows,stress,sleep,first_60m_sleep,high_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,472,99.78858350951374,1,0.21141649048625794,19,False,False,False,False,93.85593220338984,0.0,0.0,0.0,0.0,0.0,0.017080654587960254,0.21666666666666667,0.00269362419824072,0.014772104629407075,0; 0.01667; 0.01754,feature,True,True,
first_60m_sleep_stress_mean,anchored windows,stress,sleep,first_60m_sleep,mean,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,445,False,False,False,False,0.0,1.5166666666666666,6.84292372881356,14.304166666666667,19.284121320249778,25.542528735632185,38.60166666666665,65.71666666666667,20.665986651960008,10.316990410193391,3.3; 6.333; 10.93,feature,True,True,
first_60m_sleep_stress_medium_or_high_fraction,anchored windows,stress,sleep,first_60m_sleep,medium_or_high_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,472,99.78858350951374,1,0.21141649048625794,65,False,False,False,False,73.09322033898306,0.0,0.0,0.0,0.0,0.016666666666666666,0.17377495462794915,0.9666666666666667,0.03518037508289502,0.12098924136717913,0; 0.07407; 0.01786,feature,True,True,
first_60m_sleep_stress_p90,anchored windows,stress,sleep,first_60m_sleep,p90,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,200,False,False,False,False,0.0,4.0,11.0,19.0,24.3,31.200000000000003,57.73999999999998,83.0,27.443220338983053,13.348819085797404,8.1; 12.2; 16,feature,True,True,
first_60m_sleep_stress_std,anchored windows,stress,sleep,first_60m_sleep,std,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,472,False,False,False,False,0.0,1.3399834161494522,2.1469138435614115,3.554534286209194,4.912803996973371,7.223496249617069,12.669373417308462,21.44525329505084,5.9136905365482715,3.448963474618381,3.523; 3.994; 3.065,feature,True,True,
first_60m_sleep_stress_valid_count,anchored windows,stress,sleep,first_60m_sleep,valid_count,Compact summary for a fixed window anchored to wake or sleep boundaries.,count,int64,473,100.0,0,0.0,30,False,False,False,False,0.0,3.0,47.0,58.0,60.0,60.0,60.0,60.0,57.701902748414376,5.57155420441178,60; 59; 54,feature,True,True,
last_2h_before_sleep_hr_coverage_fraction,anchored windows,hr,wake,last_2h_before_sleep,coverage_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,56,False,False,False,False,0.0,0.06666666666666667,0.6083333333333333,0.8,0.8416666666666667,0.875,0.9166666666666666,0.9666666666666667,0.8191155743481324,0.11795706900645282,0.8583; 0.925; 0.7167,feature,True,True,
last_2h_before_sleep_hr_mean,anchored windows,hr,wake,last_2h_before_sleep,mean,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,473,100.0,0,0.0,470,False,False,False,False,0.0,44.705263157894734,56.52258503401361,63.73831775700935,69.17307692307692,75.13761467889908,85.60370609087978,105.77173913043478,69.95503372053184,8.77572420803,76.58; 61.4; 51.22,feature,True,True,
last_2h_before_sleep_hr_p90,anchored windows,hr,wake,last_2h_before_sleep,p90,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,473,100.0,0,0.0,230,False,False,False,False,0.0,49.0,64.72,74.0,81.0,89.0,103.0,125.80000000000001,82.35623678646934,12.17943055958576,92; 75; 54,feature,True,True,
last_2h_before_sleep_hr_std,anchored windows,hr,wake,last_2h_before_sleep,std,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,2.348031176459261,5.260284501596327,7.2508862445470035,8.891498173257471,10.950434700423374,15.114310079574905,24.02580147637425,9.367461898157519,3.2360446527212563,10.62; 10.94; 2.818,feature,True,True,
last_2h_before_sleep_hr_valid_count,anchored windows,hr,wake,last_2h_before_sleep,valid_count,Compact summary for a fixed window anchored to wake or sleep boundaries.,count,int64,473,100.0,0,0.0,56,False,False,False,False,0.0,8.0,73.0,96.0,101.0,105.0,110.0,116.0,98.2938689217759,14.15484828077434,103; 111; 86,feature,True,True,
last_2h_before_sleep_stress_coverage_fraction,anchored windows,stress,wake,last_2h_before_sleep,coverage_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,68,False,False,False,False,0.0,0.058333333333333334,0.5666666666666667,0.7833333333333333,0.8666666666666667,0.925,0.975,1.0,0.8334038054968288,0.14563775074378207,0.9167; 0.9917; 0.8333,feature,True,True,
last_2h_before_sleep_stress_high_fraction,anchored windows,stress,wake,last_2h_before_sleep,high_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,322,False,False,False,False,13.31923890063425,0.0,0.0,0.01098901098901099,0.06481481481481481,0.23404255319148937,0.6585459797785266,1.0,0.16626184096298646,0.21698291889029903,0.2455; 0.009091; 0,feature,True,True,
last_2h_before_sleep_stress_mean,anchored windows,stress,wake,last_2h_before_sleep,mean,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,473,100.0,0,0.0,471,False,False,False,False,0.0,10.336134453781513,21.73261381475667,32.826530612244895,45.08695652173913,57.794642857142854,76.97255441008018,89.63265306122449,46.44920416757366,17.030042427087242,57.61; 29.45; 13.61,feature,True,True,
last_2h_before_sleep_stress_medium_or_high_fraction,anchored windows,stress,wake,last_2h_before_sleep,medium_or_high_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,408,False,False,False,False,1.4799154334038054,0.0,0.021645628798503975,0.1346153846153846,0.3611111111111111,0.6574074074074074,0.936290322580645,1.0,0.40866619870099796,0.30048207721541026,0.5727; 0.1455; 0,feature,True,True,
last_2h_before_sleep_stress_p90,anchored windows,stress,wake,last_2h_before_sleep,p90,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,473,100.0,0,0.0,275,False,False,False,False,0.0,17.200000000000003,30.42,54.0,72.0,83.0,93.0,98.3,67.78858350951376,19.282516171844502,89.1; 58.2; 21,feature,True,True,
last_2h_before_sleep_stress_std,anchored windows,stress,wake,last_2h_before_sleep,std,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,3.5820810079932706,8.403723008710216,13.157890600668923,16.558934814150387,19.588959507681174,23.76901030437078,36.65428944683365,16.38228490116922,4.823146300034486,22.06; 17.45; 4.809,feature,True,True,
last_2h_before_sleep_stress_valid_count,anchored windows,stress,wake,last_2h_before_sleep,valid_count,Compact summary for a fixed window anchored to wake or sleep boundaries.,count,int64,473,100.0,0,0.0,68,False,False,False,False,0.0,7.0,68.0,94.0,104.0,111.0,117.0,120.0,100.00845665961945,17.47653008925385,110; 119; 100,feature,True,True,
last_4h_before_sleep_hr_coverage_fraction,anchored windows,hr,wake,last_4h_before_sleep,coverage_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,71,False,False,False,False,0.0,0.03333333333333333,0.6833333333333333,0.8291666666666667,0.8583333333333333,0.8833333333333333,0.9125,0.9333333333333333,0.8303030303030303,0.1267066686871972,0.8958; 0.5083; 0.775,feature,True,True,
last_4h_before_sleep_hr_mean,anchored windows,hr,wake,last_4h_before_sleep,mean,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,473,100.0,0,0.0,471,False,False,False,False,0.0,48.17989417989418,59.858403361344536,66.815,72.47342995169082,79.30622009569377,88.57753508827305,110.31067961165049,73.10944928397258,9.148290448027376,81.61; 62.81; 55.84,feature,True,True,
last_4h_before_sleep_hr_p90,anchored windows,hr,wake,last_4h_before_sleep,p90,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,473,100.0,0,0.0,185,False,False,False,False,0.0,56.20000000000002,69.0,78.80000000000001,86.0,95.0,108.0,135.6,87.36131078224103,12.56802732155778,101; 79.9; 65,feature,True,True,
last_4h_before_sleep_hr_std,anchored windows,hr,wake,last_4h_before_sleep,std,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,4.005806531336814,5.969905459658771,8.251236231722164,10.055338086392396,12.40408697409832,17.43237880221266,33.63102887803259,10.637250608998938,3.5214713704186047,13.14; 12.09; 6.674,feature,True,True,
last_4h_before_sleep_hr_valid_count,anchored windows,hr,wake,last_4h_before_sleep,valid_count,Compact summary for a fixed window anchored to wake or sleep boundaries.,count,int64,473,100.0,0,0.0,71,False,False,False,False,0.0,8.0,164.0,199.0,206.0,212.0,219.0,224.0,199.27272727272728,30.409600484927328,215; 122; 186,feature,True,True,
last_4h_before_sleep_stress_coverage_fraction,anchored windows,stress,wake,last_4h_before_sleep,coverage_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,122,False,False,False,False,0.0,0.0375,0.5108333333333333,0.7625,0.85,0.9041666666666667,0.9583333333333334,0.9916666666666667,0.8059989429175475,0.15703149441589076,0.8875; 0.4958; 0.9042,feature,True,True,
last_4h_before_sleep_stress_high_fraction,anchored windows,stress,wake,last_4h_before_sleep,high_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,427,False,False,False,False,5.2854122621564485,0.0,0.0,0.04784688995215311,0.1534090909090909,0.3463203463203463,0.7503929727230694,1.0,0.23351587411355632,0.2338465820559105,0.4319; 0.04202; 0,feature,True,True,
last_4h_before_sleep_stress_mean,anchored windows,stress,wake,last_4h_before_sleep,mean,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,14.956521739130435,26.844534224225,40.223350253807105,51.713592233009706,63.757894736842104,80.12392435151055,89.88288288288288,51.983722774684466,16.281146839766578,66.13; 31.13; 20.14,feature,True,True,
last_4h_before_sleep_stress_medium_or_high_fraction,anchored windows,stress,wake,last_4h_before_sleep,medium_or_high_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,458,False,False,False,False,0.0,0.004310344827586207,0.0564935064935065,0.27014218009478674,0.5035971223021583,0.736318407960199,0.9478552515445718,1.0,0.5002875114322209,0.2799321524710402,0.6995; 0.1765; 0.03226,feature,True,True,
last_4h_before_sleep_stress_p90,anchored windows,stress,wake,last_4h_before_sleep,p90,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,473,100.0,0,0.0,189,False,False,False,False,0.0,25.099999999999994,41.120000000000005,67.70000000000002,79.70000000000002,87.30000000000001,95.0,99.0,75.92494714587738,16.016775403988635,93; 63.2; 33.4,feature,True,True,
last_4h_before_sleep_stress_std,anchored windows,stress,wake,last_4h_before_sleep,std,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,6.996404690095921,11.049352536095121,15.422651715556501,18.37103558923329,21.22749160876056,25.373536370089468,35.02040227158685,18.31712659668557,4.469445472582012,23.06; 19.68; 11.13,feature,True,True,
last_4h_before_sleep_stress_valid_count,anchored windows,stress,wake,last_4h_before_sleep,valid_count,Compact summary for a fixed window anchored to wake or sleep boundaries.,count,int64,473,100.0,0,0.0,122,False,False,False,False,0.0,9.0,122.6,183.0,204.0,217.0,230.0,238.0,193.43974630021143,37.68755865981378,213; 119; 217,feature,True,True,
last_60m_sleep_hr_coverage_fraction,anchored windows,hr,sleep,last_60m_sleep,coverage_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,36,False,False,False,False,0.21141649048625794,0.0,0.5833333333333334,0.7166666666666667,0.7833333333333333,0.8333333333333334,0.9,0.9833333333333333,0.7653629316420014,0.10522553635055265,0.8667; 0.6; 0.85,feature,True,True,
last_60m_sleep_hr_mean,anchored windows,hr,sleep,last_60m_sleep,mean,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,472,99.78858350951374,1,0.21141649048625794,459,False,False,False,False,0.0,41.55263157894737,44.95009428032684,47.66099033816425,49.94747340425532,52.24386304909561,57.19605882352941,77.43636363636364,50.3724145778936,4.067691628029712,50.19; 47; 46.78,feature,True,True,
last_60m_sleep_hr_p90,anchored windows,hr,sleep,last_60m_sleep,p90,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,472,99.78858350951374,1,0.21141649048625794,179,False,False,False,False,0.0,43.0,49.6,53.0,56.0,59.0,65.845,105.0,56.55381355932204,5.397534185836508,57; 58.5; 51,feature,True,True,
last_60m_sleep_hr_std,anchored windows,hr,sleep,last_60m_sleep,std,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,472,99.78858350951374,1,0.21141649048625794,472,False,False,False,False,0.0,1.4128762442845146,2.7017198521622827,3.840290359252095,4.582860261226708,5.375701969841511,6.986879451440575,18.722629609756538,4.717811276602432,1.4676227494223246,4.796; 6.298; 3.842,feature,True,True,
last_60m_sleep_hr_valid_count,anchored windows,hr,sleep,last_60m_sleep,valid_count,Compact summary for a fixed window anchored to wake or sleep boundaries.,count,int64,473,100.0,0,0.0,36,False,False,False,False,0.21141649048625794,0.0,35.0,43.0,47.0,50.0,54.0,59.0,45.92177589852008,6.313532181033159,52; 36; 51,feature,True,True,
last_60m_sleep_stress_coverage_fraction,anchored windows,stress,sleep,last_60m_sleep,coverage_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,22,False,False,False,False,0.21141649048625794,0.0,0.85,0.9666666666666667,1.0,1.0,1.0,1.0,0.9698731501057083,0.07252895301452646,0.9667; 0.9833; 1,feature,True,True,
last_60m_sleep_stress_high_fraction,anchored windows,stress,sleep,last_60m_sleep,high_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,472,99.78858350951374,1,0.21141649048625794,9,False,False,False,True,97.03389830508475,0.0,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.0007062662124431851,0.0049242975424564454,0; 0.01667; 0.01695,feature,True,True,sparse or rare-event style feature
last_60m_sleep_stress_mean,anchored windows,stress,sleep,last_60m_sleep,mean,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,429,False,False,False,False,0.0,1.4833333333333334,3.9291666666666667,7.341666666666667,10.43330194601381,14.654166666666667,22.20593220338983,46.152542372881356,11.52718769237288,5.932600522924812,9.776; 5.729; 4.483,feature,True,True,
last_60m_sleep_stress_medium_or_high_fraction,anchored windows,stress,sleep,last_60m_sleep,medium_or_high_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,472,99.78858350951374,1,0.21141649048625794,32,False,False,False,False,82.20338983050848,0.0,0.0,0.0,0.0,0.0,0.03879179331306983,0.5423728813559322,0.008267858874879798,0.034335790282779485,0.01724; 0; 0.01667,feature,True,True,
last_60m_sleep_stress_p90,anchored windows,stress,sleep,last_60m_sleep,p90,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,159,False,False,False,False,0.0,2.1000000000000014,8.730000000000002,14.100000000000001,18.0,22.1,34.89999999999998,72.9,19.45,8.827977003034258,18.6; 17.6; 8,feature,True,True,
last_60m_sleep_stress_std,anchored windows,stress,sleep,last_60m_sleep,std,Compact summary for a fixed window anchored to wake or sleep boundaries.,stress points,float64,472,99.78858350951374,1,0.21141649048625794,471,False,False,False,False,0.0,1.8716451468041573,3.350387416441006,4.80760392664505,5.901259277571186,7.517721026247329,12.407490923954642,23.67564260708406,6.570688471285276,2.8512280804821546,8.375; 8.645; 3.892,feature,True,True,
last_60m_sleep_stress_valid_count,anchored windows,stress,sleep,last_60m_sleep,valid_count,Compact summary for a fixed window anchored to wake or sleep boundaries.,count,int64,473,100.0,0,0.0,22,False,False,False,False,0.21141649048625794,0.0,51.0,58.0,60.0,60.0,60.0,60.0,58.192389006342495,4.351737180871588,58; 59; 60,feature,True,True,
pre_sleep_4h_hr_end_minus_start,trends,hr,wake/pre-sleep,pre_sleep_4h,end_minus_start,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,bpm,float64,446,94.29175475687104,27,5.708245243128964,444,False,False,False,False,0.0,-96.57407407407408,-37.825224775224775,-20.218869731800766,-11.117149758454111,-3.806488449151498,6.980970659775002,22.689560439560445,-12.847758124055126,13.674658799629618,-4.542; -10.48; -7.428,feature,True,True,
pre_sleep_4h_hr_slope_per_hour,trends,hr,wake/pre-sleep,pre_sleep_4h,slope_per_hour,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,bpm/hour,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-144.80446927374246,-10.20071850846394,-6.049587755266246,-3.2319135017042813,-0.9215074959521858,2.65162179979451,9.266281375593858,-4.083537342750101,8.770183553634526,-3.631; -9.798; -4.071,feature,True,True,
pre_sleep_4h_hr_trend_r2,trends,hr,wake/pre-sleep,pre_sleep_4h,trend_r2,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,r2 0..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,8.250430556411281e-06,0.002402763771938111,0.04896782403127986,0.16555944729230065,0.33608374290964727,0.5932152921711066,0.8324480313868186,0.21655871864268433,0.1974983977370155,0.09848; 0.2634; 0.5078,feature,True,True,
pre_sleep_4h_stress_end_minus_start,trends,stress,wake/pre-sleep,pre_sleep_4h,end_minus_start,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,stress points,float64,435,91.9661733615222,38,8.0338266384778,435,False,False,False,False,0.0,-74.30574712643678,-57.445299145299145,-40.57222222222222,-22.812260536398462,-7.7163628899835786,14.691749680715073,52.6037037037037,-23.310538450622268,22.48782264050646,-17.97; -18.25; -15.7,feature,True,True,
pre_sleep_4h_stress_slope_per_hour,trends,stress,wake/pre-sleep,pre_sleep_4h,slope_per_hour,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,stress points/hour,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-115.83431603773576,-18.54789300916273,-11.671654985071415,-6.579395516968457,-1.9793183991778522,6.063203412480072,75.42857142857153,-7.072039973758365,11.2556653775519,-7.095; -17.65; -7.351,feature,True,True,
pre_sleep_4h_stress_trend_r2,trends,stress,wake/pre-sleep,pre_sleep_4h,trend_r2,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,r2 0..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,3.033951850861527e-06,0.001429751606105967,0.06688595846264822,0.23670235129168105,0.44111697404464567,0.6627323729747411,0.8841094805189148,0.2718164950461346,0.22368585524979617,0.1177; 0.3109; 0.5635,feature,True,True,
sleep_hr_end_minus_start,trends,hr,sleep,sleep_phase,end_minus_start,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,bpm,float64,469,99.15433403805497,4,0.8456659619450317,469,False,False,False,False,0.0,-28.198260869565217,-13.247,-7.850000000000001,-4.274999999999999,-0.430976430976429,4.72632905982906,24.385395537525355,-4.2388688407002055,5.906986523650902,0.4583; -4.275; -1.088,feature,True,True,
sleep_hr_slope_per_hour,trends,hr,sleep,sleep_phase,slope_per_hour,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,bpm/hour,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-6.232047004994396,-1.931253794915173,-1.1232605579101582,-0.5937946913587773,-0.1742223415687279,0.4970761255312423,3.8832873133220485,-0.6546419126570069,0.8571288019942819,-0.2071; -0.8381; -0.3009,feature,True,True,
sleep_hr_trend_r2,trends,hr,sleep,sleep_phase,trend_r2,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,r2 0..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,1.5946249848353133e-05,0.0016083479946630507,0.021336999979110982,0.08585372735760233,0.21204918996476607,0.4183578891155648,0.7067862626192963,0.1351247917086374,0.13753359022011746,0.01358; 0.06039; 0.01698,feature,True,True,
sleep_stress_end_minus_start,trends,stress,sleep,sleep_phase,end_minus_start,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,stress points,float64,469,99.15433403805497,4,0.8456659619450317,450,False,False,False,False,0.21321961620469082,-57.46666666666667,-28.133333333333336,-14.266666666666666,-8.333333333333334,-2.0459770114942515,7.079080459770114,41.64358974358974,-8.80654997690307,10.829763460799636,5.367; -6.667; -6.167,feature,True,True,
sleep_stress_slope_per_hour,trends,stress,sleep,sleep_phase,slope_per_hour,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,stress points/hour,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-8.31436023577257,-3.860664940105541,-2.121542956733916,-1.1694347677743897,-0.38531563199236524,0.6429787512048168,7.915791499926135,-1.3292487044337942,1.5091966896776186,0.3169; -1.175; -1.1,feature,True,True,
sleep_stress_trend_r2,trends,stress,sleep,sleep_phase,trend_r2,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,r2 0..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,1.8766061937736112e-07,0.0007888780474741621,0.03295709855679563,0.12000227817542708,0.25063725375008505,0.4331171676421903,0.7735517614614597,0.1585230592578874,0.14730184787951986,0.0136; 0.06526; 0.1141,feature,True,True,
wake_hr_end_minus_start,trends,hr,wake,wake_phase,end_minus_start,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,bpm,float64,460,97.25158562367865,13,2.748414376321353,460,False,False,False,False,0.0,-61.17521367521367,-34.19464694564694,-20.317596153846154,-10.592592592592595,-0.4524501424501466,12.123288537549403,22.601190476190474,-10.539120688414764,14.42751133316975,11.64; -9; -7.878,feature,True,True,
wake_hr_slope_per_hour,trends,hr,wake,wake_phase,slope_per_hour,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,bpm/hour,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-4.494019456435809,-2.328245795719703,-1.162983630184108,-0.36343493159870005,0.19397043892358265,1.1247876784238102,2.650829601084048,-0.45805096099775544,1.066245092149083,0.1439; -0.4723; -1.225,feature,True,True,
wake_hr_trend_r2,trends,hr,wake,wake_phase,trend_r2,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,r2 0..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,1.7053106945441598e-06,0.0005239093469608048,0.014701130964839826,0.06285845657732769,0.16299324350561517,0.3676147838232145,0.645052995631598,0.11087109812277796,0.1267355503513483,0.001519; 0.008729; 0.09207,feature,True,True,
wake_stress_end_minus_start,trends,stress,wake,wake_phase,end_minus_start,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,stress points,float64,460,97.25158562367865,13,2.748414376321353,460,False,False,False,False,0.0,-73.30833333333332,-52.97814102564103,-32.20127573575849,-11.227261904761905,5.6085291145635985,32.929791810443966,56.8,-12.048871586631583,26.17144932326484,17.55; -13.67; -9.56,feature,True,True,
wake_stress_slope_per_hour,trends,stress,wake,wake_phase,slope_per_hour,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,stress points/hour,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-5.101808922810038,-3.1770834185613923,-1.4433821669840194,-0.17059892822434106,0.8112436944496316,2.565407778043588,5.525304953218152,-0.287664205289406,1.7547146963396483,1.637; 0.5981; -0.3142,feature,True,True,
